0,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,101000,102000,103000,104000,105000,106000,107000,108000,109000,110000,111000,112000,113000,114000,115000,116000,117000,118000,119000,120000,121000,122000,123000,124000,125000,126000,127000,128000,129000,130000,131000,132000,133000,134000,135000,136000,137000,138000,139000,140000,141000,142000,143000,144000,145000,146000,147000,148000,149000,150000,151000,152000,153000,154000,155000,156000,157000,158000,159000,160000,161000,162000,163000,164000,165000,166000,167000,168000,169000,170000,171000,172000,173000,174000,175000,176000,177000,178000,179000,180000,181000,182000,183000,184000,185000,186000,187000,188000,189000,190000,191000,192000,193000,194000,195000,196000,197000,198000,199000,200000,201000,202000,203000,204000,205000,206000,207000,208000,209000,210000,211000,212000,213000,214000,215000,216000,217000,218000,219000,220000,221000,222000,223000,224000,225000,226000,227000,228000,229000,230000,231000,232000,233000,234000,235000,236000,237000,238000,239000,240000,241000,242000,243000,244000,245000,246000,247000,248000,249000,250000,251000,252000,253000,254000,255000,256000,257000,258000,259000,260000,261000,262000,263000,264000,265000,266000,267000,268000,269000,270000,271000,272000,273000,274000,275000,276000,277000,278000,279000,280000,281000,282000,283000,284000,285000,286000,287000,288000,289000,290000,291000,292000,293000,294000,295000,296000,297000,298000,299000,300000,301000,302000,303000,304000,305000,306000,307000,308000,309000,310000,311000,312000,313000,314000,315000,316000,317000,318000,319000,320000,321000,322000,323000,324000,325000,326000,327000,328000,329000,330000,331000,332000,333000,334000,335000,336000,337000,338000,339000,340000,341000,342000,343000,344000,345000,346000,347000,348000,349000,350000,351000,352000,353000,354000,355000,356000,357000,358000,359000,360000,361000,362000,363000,364000,365000,366000,367000,368000,369000,370000,371000,372000,373000,374000,375000,376000,377000,378000,379000,380000,381000,382000,383000,384000,385000,386000,387000,388000,389000,390000,391000,392000,393000,394000,395000,396000,397000,398000,399000,400000,401000,402000,403000,404000,405000,406000,407000,408000,409000,410000,411000,412000,413000,414000,415000,416000,417000,418000,419000,420000,421000,422000,423000,424000,425000,426000,427000,428000,429000,430000,431000,432000,433000,434000,435000,436000,437000,438000,439000,440000,441000,442000,443000,444000,445000,446000,447000,448000,449000,450000,451000,452000,453000,454000,455000,456000,457000,458000,459000,460000,461000,462000,463000,464000,465000,466000,467000,468000,469000,470000,471000,472000,473000,474000,475000,476000,477000,478000,479000,480000,481000,482000,483000,484000,485000,486000,487000,488000,489000,490000,491000,492000,493000,494000,495000,496000,497000,498000,499000,500000
1.0,0.0,0.33333334,0.5,0.5714286,0.6666667,0.72727275,0.61538464,0.6,0.5294118,0.57894737,0.61904764,0.65217394,0.64,0.6296296,0.62068963,0.6451613,0.6666667,0.6857143,0.7027027,0.6923077,0.68292683,0.6976744,0.6888889,0.6875,0.67346936,0.6730769,0.6792453,0.66071427,0.64912283,0.66101694,0.6393443,0.6507937,0.64615387,0.64179105,0.64285713,0.64788735,0.6438356,0.6533333,0.64935064,0.65822786,0.654321,0.6506024,0.65882355,0.6666667,0.6516854,0.64835167,0.6344086,0.6421053,0.63917524,0.6363636,0.6372549,0.63106793,0.63809526,0.62616825,0.6238532,0.6306306,0.61946905,0.62608695,0.62393165,0.6166667,0.6198347,0.6178862,0.616,0.61417323,0.62015504,0.6259542,0.6315789,0.63235295,0.6304348,0.63309354,0.6312057,0.6293706,0.62068963,0.61904764,0.62,0.6225166,0.627451,0.62580645,0.6305733,0.6289308,0.6234568,0.6219512,0.6242424,0.6287425,0.6213018,0.625731,0.62068963,0.62285715,0.6158192,0.61452514,0.61878455,0.6229508,0.62702703,0.62566847,0.6296296,0.62827224,0.63212436,0.63265306,0.6294416,0.6281407,0.62376237,0.6256158,0.62439024,0.62801933,0.6315789,0.6333333,0.63849765,0.6418605,0.6330275,0.6272727,0.6244344,0.62780267,0.6311111,0.627193,0.62882096,0.62770563,0.62393165,0.6212766,0.62025315,0.62343097,0.62655604,0.6229508,0.6204082,0.6234818,0.62650603,0.625498,0.6205534,0.61960787,0.618677,0.6216216,0.6221374,0.62357414,0.6226415,0.6254682,0.6282528,0.6273063,0.63003665,0.6304348,0.62815887,0.6308244,0.62633455,0.62323946,0.6188811,0.62020904,0.62068963,0.6219931,0.61986303,0.6182432,0.61616164,0.61538464,0.615894,0.6118421,0.6111111,0.6103896,0.60841423,0.60771704,0.61022365,0.61269844,0.6151419,0.61442006,0.6168224,0.61419755,0.61230767,0.6097561,0.61094224,0.61027193,0.60778445,0.6089552,0.60946745,0.6106195,0.6111111,0.60932946,0.6086956,0.610951,0.6131805,0.6125356,0.6147309,0.6140845,0.61452514,0.61559886,0.61772853,0.6198347,0.6219178,0.6222826,0.6189189,0.61994606,0.62032086,0.62133336,0.62068963,0.6226913,0.62204725,0.6214099,0.6233766,0.625323,0.6246787,0.6265985,0.6259542,0.6278481,0.6297229,0.6275,0.6243781,0.62376237,0.62469137,0.62653565,0.6219512,0.6213592,0.622276,0.6240964,0.62589926,0.62768495,0.62945366,0.62647754,0.62676054,0.62383175,0.6232558,0.6203704,0.6189377,0.61926603,0.61926603,0.6218679,0.6213152,0.6230248,0.6233184,0.62276787,0.623608,0.62527716,0.6247241,0.62637365,0.6280087,0.6296296,0.62689805,0.6285097,0.627957,0.6282051,0.62899786,0.6305733,0.6308017,0.6315789,0.6331237,0.6325678,0.6340956,0.6322314,0.6329897,0.6331967,0.63394684,0.6334012,0.6348884,0.6363636,0.637827,0.63927853,0.63872254,0.63817096,0.6376238,0.63708085,0.63457763,0.6340509,0.6342412,0.6349515,0.6351351,0.63583815,0.63723606,0.6386233,0.64,0.64136624,0.6415094,0.64030135,0.63977486,0.64044946,0.6424581,0.64378476,0.6432532,0.6427256,0.64220184,0.6398538,0.64,0.6406534,0.641953,0.64324325,0.6445242,0.64579606,0.6441281,0.6447602,0.6442478,0.6448763,0.6449912,0.6444834,0.64285713,0.6434783,0.64471406,0.64248705,0.6437177,0.64493996,0.64444447,0.6439523,0.6434635,0.64467007,0.6458685,0.64705884,0.64656615,0.645,0.645,0.6451078,0.646281,0.6447368,0.6436782,0.64379084,0.6427406,0.6422764,0.64181525,0.6429725,0.6425121,0.64205456,0.64057505,0.6395534,0.6406995,0.6418384,0.6413902,0.6409449,0.63893247,0.6400626,0.6401869,0.6407465,0.6418605,0.6404321,0.64098614,0.64208907,0.6416539,0.6427481,0.6413374,0.6409091,0.6404834,0.63951737,0.6406015,0.6407186,0.6412556,0.63988096,0.63893014,0.6385185,0.6381093,0.63917524,0.6387665,0.6388889,0.63941604,0.6390102,0.6395349,0.6387283,0.6392496,0.64028776,0.6404011,0.64,0.6381766,0.63726884,0.63829786,0.6370056,0.63751763,0.63623595,0.63623595,0.63547486,0.6359833,0.63472223,0.6352289,0.6353591,0.6336088,0.6318681,0.63100135,0.63064295,0.6302865,0.6307902,0.6322931,0.6310811,0.6315789,0.6317204,0.6322148,0.63319945,0.6328438,0.63249004,0.63129973,0.6296296,0.6301189,0.629776,0.62943494,0.6290957,0.6300654,0.63102996,0.6306892,0.6295337,0.62919897,0.6296774,0.6306306,0.6315789,0.631242,0.6296296,0.62929934,0.6302414,0.63117874,0.63211125,0.63177806,0.63144654,0.6311167,0.63125,0.63171035,0.6318408,0.6322981,0.6311881,0.631644,0.62931037,0.6289926,0.62822086,0.6271394,0.62759465,0.6280488,0.62895375,0.630303,0.6299879,0.6296743,0.6293622,0.6290516,0.6279904,0.6284349,0.6293206,0.62901306,0.62989324,0.6295858,0.629717,0.6301531,0.6298472,0.62954277,0.6285047,0.62893814,0.62747383,0.62601626,0.6261574,0.6254335,0.625576,0.6248562,0.6245695,0.6224256,0.6217143,0.62257695,0.62343574,0.62315553,0.6228766,0.6225989,0.6227477,0.6231721,0.62401795,0.6244395,0.6256983,0.6265329,0.6262514,0.62597114,0.6267996,0.6265193,0.6262404,0.6270627,0.627193,0.6276013,0.6284153,0.6281352,0.62608695,0.6264929,0.6273023,0.6281081,0.6278317,0.62863296,0.6287554,0.62915325,0.6278075,0.6275347,0.62765956,0.6269926,0.62711865,0.6257928,0.626188,0.6269758,0.62670875,0.6268344,0.62722516,0.6280042,0.62878,0.62955254,0.62824506,0.6283644,0.6280992,0.628483,0.62821835,0.62731004,0.6276923,0.6267894,0.6265306,0.62691134,0.6266531,0.6274112,0.627153,0.627907,0.62764883,0.6283988,0.6281407,0.6282565,0.6276276
0.0,0.0,5.41328E-7,1.7781756E-5,1.8164019E-5,2.1322148E-5,3.3394383E-5,3.3394383E-5,3.7523085E-5,3.7523085E-5,5.1753366E-5,6.395404E-5,6.968056E-5,7.2414674E-5,8.824364E-5,9.074792E-5,1.1796783E-4,1.3277674E-4,1.5303284E-4,1.7243731E-4,1.7484235E-4,1.7493276E-4,1.7629367E-4,1.7999076E-4,1.8984578E-4,1.8984578E-4,1.9149961E-4,2.1441752E-4,2.7811108E-4,2.7811108E-4,2.8631493E-4,2.8631493E-4,2.8922973E-4,2.8965028E-4,2.907598E-4,3.4264955E-4,3.4377427E-4,3.5289818E-4,3.651399E-4,3.7417805E-4,3.838579E-4,3.9283145E-4,3.9882577E-4,4.2278337E-4,4.408343E-4,4.408343E-4,4.521105E-4,4.521105E-4,4.6389876E-4,4.7094587E-4,4.727208E-4,4.9438415E-4,4.9438415E-4,5.1157904E-4,5.1157904E-4,5.1677896E-4,5.178533E-4,5.178533E-4,5.25593E-4,5.335739E-4,5.485197E-4,5.5871805E-4,5.589381E-4,5.66236E-4,5.78205E-4,5.9518963E-4,6.1022694E-4,6.6694774E-4,6.870419E-4,6.899758E-4,7.0086983E-4,7.157856E-4,7.173634E-4,7.173634E-4,7.2063E-4,7.351005E-4,7.3513284E-4,7.4770843E-4,7.602216E-4,7.625932E-4,7.6299714E-4,7.6328666E-4,7.668992E-4,7.878535E-4,7.9583505E-4,7.9583505E-4,8.068486E-4,8.129897E-4,8.172117E-4,8.172117E-4,8.1727083E-4,8.187472E-4,8.3329837E-4,8.4628235E-4,8.547738E-4,8.6777296E-4,8.7899866E-4,8.9460996E-4,9.0394035E-4,9.0394035E-4,9.07015E-4,9.083498E-4,9.6388714E-4,9.969242E-4,0.0010178847,0.001020299,0.0010323944,0.0010520366,0.0010599437,0.0010599437,0.0010599437,0.0010599437,0.0010891389,0.0011133366,0.001114852,0.001122366,0.0011286396,0.0011296684,0.0011296684,0.0011302691,0.0011358128,0.0011608023,0.0011705399,0.0011705399,0.001182934,0.0012093167,0.0012093834,0.0012093834,0.0012138053,0.0012151689,0.0012157051,0.0012322458,0.0012352507,0.0012421341,0.001246344,0.0012689108,0.0012712806,0.0013042735,0.001307623,0.001307623,0.0013218591,0.0013218591,0.0013237917,0.0013237917,0.0013238504,0.0013329664,0.0013333556,0.0013338489,0.0013371457,0.0013371457,0.0013641025,0.0013828417,0.0013828417,0.0013877884,0.0013905101,0.0013905101,0.00142695,0.0014284649,0.0014355655,0.0014516633,0.0014525946,0.0014855465,0.0014895345,0.0014895345,0.0014959216,0.0014995197,0.0014996597,0.0015088281,0.0015287998,0.0015313637,0.0015354524,0.0015382769,0.0015382769,0.0015393932,0.0015601778,0.0015858075,0.0015879439,0.0016086376,0.0016102071,0.0016156238,0.0016183848,0.0016335896,0.001645409,0.0017042977,0.0017046605,0.0017046605,0.001706528,0.0017327163,0.0017375684,0.0017716041,0.001775584,0.0017791534,0.0017849399,0.0017920136,0.001813709,0.001820637,0.0018295324,0.0018300317,0.001849665,0.0018710945,0.0018728984,0.0018728984,0.0018752555,0.0018865572,0.0018995249,0.0018995249,0.0019004439,0.001900624,0.0019070648,0.0019714783,0.0020173786,0.0020361007,0.0020361007,0.0020506533,0.0020506533,0.0020547188,0.0020547188,0.0020547188,0.002069856,0.0020732235,0.002085014,0.0020856392,0.002092373,0.002094237,0.0020974616,0.00209797,0.0021118748,0.0021167626,0.0021474606,0.0021582632,0.0021680049,0.0021680049,0.0021928924,0.0021929198,0.0021965501,0.0022013185,0.0022098043,0.002211003,0.002211286,0.0022226344,0.0022274093,0.0022541832,0.0022554465,0.0022608624,0.0022612347,0.0022802327,0.0022824395,0.0022956906,0.0023205285,0.0023296622,0.0023347451,0.002363831,0.0023674644,0.0023865718,0.0024331675,0.0024331675,0.002454787,0.0024760594,0.0024769648,0.002501858,0.0025173784,0.0025536865,0.0026008952,0.002650765,0.0026939006,0.0027086586,0.0027086586,0.0027205732,0.00272534,0.0027430002,0.0027556885,0.002760244,0.002760299,0.002761738,0.002761738,0.0028104512,0.0028129723,0.0028356907,0.002902552,0.0029075956,0.0029119547,0.0029147735,0.0029159307,0.0029228698,0.0029457249,0.0029476301,0.0029710256,0.002971044,0.002974575,0.0029871531,0.0029871531,0.0029905122,0.0029999858,0.0030067193,0.0030069875,0.003015656,0.003043015,0.0030514393,0.0030642778,0.003067571,0.0030684278,0.0030684278,0.0030699836,0.0030718925,0.0030722048,0.0030722048,0.0030970145,0.0030970145,0.0031001726,0.0031053456,0.0031079936,0.003123373,0.0031256862,0.0031316804,0.0031316804,0.0031354362,0.0031628306,0.0031819637,0.0031860073,0.0031860073,0.0032289196,0.00323308,0.0032436245,0.0032533116,0.0032536318,0.0032538318,0.003254247,0.0032589491,0.0032648442,0.003266077,0.0032717886,0.003272531,0.003272531,0.003277907,0.0032819815,0.0033022594,0.0033022838,0.0033022838,0.0033027967,0.003309666,0.0033123593,0.0033180169,0.003366082,0.003373805,0.0033734464,0.0033780187,0.0034000184,0.0034070716,0.0034129561,0.0034230268,0.0034231432,0.0034231432,0.0034231432,0.0034264708,0.0034663475,0.0034877015,0.0035058118,0.0035104805,0.0035121024,0.00355582,0.0035581365,0.0035573395,0.003588663,0.003588663,0.003588663,0.003588663,0.0035898248,0.0035914525,0.0036065092,0.0036189281,0.003621778,0.0036426287,0.00365773,0.0036588467,0.003667493,0.0036690324,0.003671766,0.0036724643,0.0036724643,0.0036909021,0.0036909662,0.0036911243,0.003704692,0.0037090743,0.0037270742,0.0037385595,0.0037423861,0.0037430108,0.003744658,0.0037801557,0.0037896854,0.0038156186,0.0038156186,0.0038227763,0.0038235926,0.0038338662,0.0038503981,0.0038512752,0.0038528694,0.0038728865,0.003876519,0.0038896988,0.003910469,0.0039110654,0.0039132303,0.003918816,0.003918816,0.0039318586,0.0039318586,0.003941499,0.003941544,0.0039410186,0.0039584283,0.0039765863,0.003978076,0.003978806,0.0039959014,0.004009424,0.0040204558,0.0040214728,0.0040329653,0.0040421067,0.0040498767,0.0040703174,0.0040759104,0.004076044,0.0040781503,0.004088063,0.0040964037,0.0040981863,0.0040981863,0.0040981863,0.004115152,0.004115152,0.004122918,0.004122918,0.004123497,0.004123497,0.004123497,0.0041318815,0.0041468358,0.0041504237,0.0041518724,0.004153433,0.004164064,0.004173397,0.0041830465,0.0041959723,0.0042337575,0.0042475914,0.0042478633,0.0042500054,0.004249587,0.0042540664,0.004255159,0.004264026,0.0042678798,0.004278307,0.0042826585,0.0042843083,0.0042843083,0.0043102093,0.0043163216,0.0043303226,0.0043383213,0.004388017,0.004391464,0.004391512,0.004391512,0.004393805,0.0044212076,0.0044212076,0.004428058,0.004428058,0.004431582,0.0044349534,0.004436385,0.0044591883,0.004460413,0.004466291,0.0044724955,0.0044779344,0.0044779344,0.004479432,0.0044688764,0.0044737016,0.00448118,0.0044856155,0.0044857566,0.0044955267,0.0044967374,0.0044968086,0.0044986065,0.004506383,0.0045063854,0.0045196656,0.0045277122,0.004546302,0.0045655062,0.004567958,0.004567958
